source,target
2387728961,14223131
2387728961,14224793
2387728961,14225595
2387728961,14244412
2387728961,14246782
2387728961,1426242408
2387728961,1426603976
2387728961,14267706
2387728961,14277681
2387728961,14279598
2387728961,14285735
2387728961,14288714
2387728961,14293266
2387728961,14317812
2387728961,14335498
2387728961,1434647058
2387728961,1434978012
2387728961,143978915
2387728961,14414286
2387728961,14415986
2387728961,144330495
2387728961,14461330
2387728961,144941114
2387728961,145033865
2387728961,14511703
2387728961,1452873140
2387728961,145323603
2387728961,145359559
2387728961,14537046
2387728961,14571447
2387728961,14575120
2387728961,14580438
2387728961,14604562
2387728961,1460824304
2387728961,14611059
2387728961,14623075
2387728961,14623175
2387728961,146588685
2387728961,14666934
2387728961,14669471
2387728961,1470454561
2387728961,14707240
2387728961,14707266
2387728961,14765743
2387728961,1477178245
2387728961,14773043
2387728961,14780493
2387728961,147893365
2387728961,14797531
2387728961,14803607
2387728961,14816542
2387728961,148176267
2387728961,14858645
2387728961,14862447
2387728961,14873744
2387728961,14874751
2387728961,14876847
2387728961,14884409
2387728961,14899240
2387728961,149109780
2387728961,14924745
2387728961,14932408
2387728961,149873270
2387728961,15020355
2387728961,15040971
2387728961,15071408
2387728961,15074489
2387728961,15098921
2387728961,15148696
2387728961,15161318
2387728961,15166390
2387728961,15185475
2387728961,15210195
2387728961,15297832
2387728961,15300995
2387728961,153049309
2387728961,15311179
2387728961,153365707
2387728961,153423240
2387728961,153655931
2387728961,1538299243
2387728961,15384441
2387728961,15388317
2387728961,154000274
2387728961,154038918
2387728961,1540951016
2387728961,1543121
2387728961,15435173
2387728961,15447522
2387728961,15452231
2387728961,15464502
2387728961,154664965
2387728961,15474914
2387728961,154829382
2387728961,15495802
2387728961,1550544901
2387728961,1552567622
2387728961,1552666458
2387728961,15534414
2387728961,15581551
2387728961,155877407
2387728961,15608944
2387728961,15611072
2387728961,1561569042
2387728961,15624563
2387728961,15632699
2387728961,1563652748
2387728961,15647878
2387728961,15655289
2387728961,156797347
2387728961,15680514
2387728961,15681726
2387728961,15705437
2387728961,15705498
2387728961,15709883
2387728961,15727079
2387728961,1573981532
2387728961,15741234
2387728961,157436607
2387728961,15749554
2387728961,15752235
2387728961,15753808
2387728961,15757132
2387728961,15773675
2387728961,157762727
2387728961,15814562
2387728961,15832882
2387728961,158403538
2387728961,15855291
2387728961,15858376
2387728961,158831529
2387728961,158836607
2387728961,1589040810
2387728961,1590754944
2387728961,15943215
2387728961,1596392226
2387728961,1596402054
2387728961,15972075
2387728961,15975158
2387728961,15985111
2387728961,16012357
2387728961,16048357
2387728961,16078189
2387728961,16086724
2387728961,160970683
2387728961,161038997
2387728961,1611891744
2387728961,1612403564
2387728961,16132035
2387728961,16170178
2387728961,16206570
2387728961,1620702908
2387728961,1621256666
2387728961,16244596
2387728961,1625077778
2387728961,1630455818
2387728961,16309969
2387728961,163131684
2387728961,16355225
2387728961,163596964
2387728961,1636184532
2387728961,164351884
2387728961,164714295
2387728961,16523222
2387728961,16527091
2387728961,165275902
2387728961,1653714068
2387728961,16542172
2387728961,1657933218
2387728961,16600244
2387728961,16602393
2387728961,16626073
2387728961,166282004
2387728961,166486554
2387728961,166612577
2387728961,1668986407
2387728961,16696105
2387728961,1670599092
2387728961,167078908
2387728961,16730420
2387728961,16738794
2387728961,1674589274
2387728961,167728360
2387728961,16796735
2387728961,16812587
2387728961,1682023992
2387728961,16845633
2387728961,168674628
2387728961,16867922
2387728961,168689368
2387728961,1689887840
2387728961,16935717
2387728961,1694040764
2387728961,16969207
2387728961,16983847
2387728961,17046109
2387728961,17047743
2387728961,1705332612
2387728961,17055552
2387728961,170623209
2387728961,17103069
2387728961,1710346483
2387728961,171093831
2387728961,171531798
2387728961,17164327
2387728961,17193561
2387728961,171945543
2387728961,1722381715
2387728961,17226373
2387728961,17235778
2387728961,17244740
2387728961,172496386
2387728961,1725879830
2387728961,17268378
2387728961,172748378
2387728961,173077453
2387728961,17381850
2387728961,17432164
2387728961,17442948
2387728961,17445813
2387728961,17464103
2387728961,17471318
2387728961,17552119
2387728961,17559092
2387728961,17575069
2387728961,17604714
2387728961,17665941
2387728961,17666502
2387728961,17679150
2387728961,17690408
2387728961,177150329
2387728961,17767238
2387728961,17772686
2387728961,17775466
2387728961,177813214
2387728961,17797084
2387728961,178003933
2387728961,17838200
2387728961,17885888
2387728961,179238163
2387728961,17980322
2387728961,18018985
2387728961,180493678
2387728961,18066440
2387728961,18093710
2387728961,181056626
2387728961,181506666
2387728961,18152496
2387728961,18187930
2387728961,18201379
2387728961,18213516
2387728961,18221650
2387728961,18229864
2387728961,182414039
2387728961,182492747
2387728961,18279109
2387728961,18293321
2387728961,18297970
2387728961,183314833
2387728961,183674069
2387728961,183692235
2387728961,18408919
2387728961,18434701
2387728961,18452707
2387728961,1847381
2387728961,184762389
2387728961,18476766
2387728961,1856427332
2387728961,185663905
2387728961,18582483
2387728961,18586207
2387728961,185989039
2387728961,18629282
2387728961,1863182736
2387728961,186363197
2387728961,186381020
2387728961,18639640
2387728961,18647059
2387728961,18669683
2387728961,186721658
2387728961,1868300024
2387728961,186844514
2387728961,186941142
2387728961,1872021775
2387728961,18724624
2387728961,18741862
2387728961,18768730
2387728961,18783289
2387728961,1878837020
2387728961,18789893
2387728961,18797311
2387728961,188221843
2387728961,188377125
2387728961,1886777581
2387728961,18910068
2387728961,18955095
2387728961,18983429
2387728961,190211226
2387728961,19026149
2387728961,19027475
2387728961,19037652
2387728961,19101225
2387728961,191026294
2387728961,1912936586
2387728961,19139029
2387728961,191583062
2387728961,19187882
2387728961,191976685
2387728961,1920601614
2387728961,19226047
2387728961,1924249165
2387728961,1925059274
2387728961,19257473
2387728961,193200930
2387728961,193262712
2387728961,19345085
2387728961,1934561527
2387728961,193489251
2387728961,19353489
2387728961,193625569
2387728961,19367731
2387728961,194176669
2387728961,19435931
2387728961,194361897
2387728961,19489212
2387728961,195138772
2387728961,19564532
2387728961,195824565
2387728961,19596767
2387728961,196263914
2387728961,19677293
2387728961,197043752
2387728961,19712282
2387728961,197216119
2387728961,1972907592
2387728961,19767495
2387728961,198188586
2387728961,198365324
2387728961,19959946
2387728961,19996935
2387728961,200950703
2387728961,201193758
2387728961,20226248
2387728961,20256309
2387728961,20256371
2387728961,20260123
2387728961,203214617
2387728961,204044387
2387728961,204221166
2387728961,204565996
2387728961,20492381
2387728961,20525891
2387728961,205435856
2387728961,20643598
2387728961,20666354
2387728961,206789872
2387728961,20718994
2387728961,207617689
2387728961,20804169
2387728961,208214219
2387728961,208346105
2387728961,20857218
2387728961,20880217
2387728961,209811713
2387728961,21040001
2387728961,21082916
2387728961,21161380
2387728961,21213456
2387728961,21227794
2387728961,21232519
2387728961,21233990
2387728961,21249297
2387728961,212939102
2387728961,21441630
2387728961,21445961
2387728961,215501299
2387728961,2155332973
2387728961,2161651062
2387728961,2162697578
2387728961,21644992
2387728961,2166349190
2387728961,2166900064
2387728961,2166931946
2387728961,216846843
2387728961,2168779482
2387728961,2172772161
2387728961,217462908
2387728961,2177038028
2387728961,217759544
2387728961,217784483
2387728961,218627752
2387728961,21877065
2387728961,2187915589
2387728961,218798348
2387728961,21885171
2387728961,2190762703
2387728961,2191029524
2387728961,219330386
2387728961,22007324
2387728961,22031614
2387728961,22079528
2387728961,2209164895
2387728961,22105133
2387728961,221318932
2387728961,221625478
2387728961,2216306262
2387728961,22172129
2387728961,22274876
2387728961,22280436
2387728961,2237808535
2387728961,2241308316
2387728961,2248872301
2387728961,225004259
2387728961,2251577246
2387728961,225249135
2387728961,2265701526
2387728961,227293096
2387728961,2273962662
2387728961,2278322521
2387728961,22790881
2387728961,227978611
2387728961,2281370629
2387728961,228177628
2387728961,22820864
2387728961,22832098
2387728961,228539824
2387728961,228778679
2387728961,22917598
2387728961,229277403
2387728961,229502009
2387728961,22987849
2387728961,2300128680
2387728961,2300882658
2387728961,23033575
2387728961,23079148
2387728961,230811381
2387728961,2308747908
2387728961,23090019
2387728961,2313459116
2387728961,2314468920
2387728961,231464374
2387728961,23242312
2387728961,2325881282
2387728961,2325986834
2387728961,232680302
2387728961,2327609184
2387728961,2330157884
2387728961,2332293343
2387728961,233427213
2387728961,2336411256
2387728961,233852452
2387728961,2340111852
2387728961,2341615700
2387728961,234224004
2387728961,2344060088
2387728961,2344786187
2387728961,2347736202
2387728961,234933478
2387728961,2355564289
2387728961,23585732
2387728961,235906777
2387728961,2362664118
2387728961,23630261
2387728961,2363177275
2387728961,23634658
2387728961,23664429
2387728961,2367320131
2387728961,236837695
2387728961,2369252168
2387728961,237235302
2387728961,2375425538
2387728961,237744874
2387728961,237758528
2387728961,23810260
2387728961,2384928536
2387728961,2386647751
2387728961,238993254
2387728961,2394450031
2387728961,239548562
2387728961,2396898746
2387728961,239952356
2387728961,239964567
2387728961,24001364
2387728961,24013090
2387728961,24025648
2387728961,2409464545
2387728961,24120424
2387728961,2413402974
2387728961,2419370262
2387728961,2421186054
2387728961,242414833
2387728961,242595690
2387728961,2426269952
2387728961,2426901487
2387728961,242770687
2387728961,2431146680
2387728961,2436389418
2387728961,243808713
2387728961,243848070
2387728961,2438700282
2387728961,24389685
2387728961,244286442
2387728961,2447595737
2387728961,2450492707
2387728961,2453587765
2387728961,24537880
2387728961,245547167
2387728961,24561766
2387728961,2456361055
2387728961,2459330472
2387728961,2463346212
2387728961,2463426224
2387728961,246736641
2387728961,2467881877
2387728961,24682806
2387728961,24692343
2387728961,2470499646
2387728961,2470923595
2387728961,2471610012
2387728961,2479516946
2387728961,247974619
2387728961,248065643
2387728961,248067870
2387728961,2484679778
2387728961,2485761421
2387728961,2492121948
2387728961,24922691
2387728961,249466641
2387728961,2497796652
2387728961,250332794
2387728961,2506292509
2387728961,251147079
2387728961,25165951
2387728961,2518479343
2387728961,252280334
2387728961,252299433
2387728961,2524769456
2387728961,252689802
2387728961,25285132
2387728961,253011677
2387728961,25318451
2387728961,253266301
2387728961,253608265
2387728961,253729826
2387728961,2543220350
2387728961,2543887154
2387728961,25439100
2387728961,25560338
2387728961,2564083316
2387728961,2565284324
2387728961,2566170206
2387728961,25707136
2387728961,25720701
2387728961,2575538047
2387728961,25798476
2387728961,2582965988
2387728961,2583773510
2387728961,25877213
2387728961,2596249916
2387728961,259846830
2387728961,2599463028
2387728961,26098084
2387728961,262300712
2387728961,262641807
2387728961,263040683
2387728961,263243305
2387728961,263846193
2387728961,26395638
2387728961,2646511602
2387728961,26565989
2387728961,265722336
2387728961,26602173
2387728961,2664008004
2387728961,2665307420
2387728961,266675311
2387728961,26718094
2387728961,267716740
2387728961,2677694917
2387728961,2680492651
2387728961,2687617016
2387728961,26897312
2387728961,270112056
2387728961,2715666338
2387728961,271907826
2387728961,2719626576
2387728961,2720288132
2387728961,272418086
2387728961,272419721
2387728961,2730681163
2387728961,2731009337
2387728961,273356494
2387728961,2736716651
2387728961,2741525523
2387728961,274237305
2387728961,274277265
2387728961,2746269050
2387728961,274991683
2387728961,275048774
2387728961,2752938166
2387728961,2757249786
2387728961,2774335314
2387728961,277468962
2387728961,2778361623
2387728961,2781565134
2387728961,278193727
2387728961,27838991
2387728961,27862773
2387728961,2788383706
2387728961,27903595
2387728961,27923690
2387728961,279329701
2387728961,2801806568
2387728961,2803568702
2387728961,28057954
2387728961,28075747
2387728961,2809789543
2387728961,2810979745
2387728961,2815200914
2387728961,2815608975
2387728961,2816591352
2387728961,2818924404
2387728961,2827688294
2387728961,28314375
2387728961,2835183172
2387728961,2836533129
2387728961,2838097960
2387728961,283928662
2387728961,28419638
2387728961,2842578563
2387728961,2843803663
2387728961,2843933755
2387728961,2847021941
2387728961,2848286854
2387728961,2851488433
2387728961,2862604773
2387728961,2870566137
2387728961,2870782755
2387728961,2890110307
2387728961,2894363721
2387728961,2894624135
2387728961,2900347241
2387728961,2900586413
2387728961,2904665389
2387728961,2906666380
2387728961,2907790287
2387728961,2915350211
2387728961,2917341345
2387728961,292234592
2387728961,2925489155
2387728961,2926823673
2387728961,2926912468
2387728961,2927197497
2387728961,2927771460
2387728961,29293461
2387728961,2930287681
2387728961,293042285
2387728961,293154103
2387728961,2934027108
2387728961,29359676
2387728961,2936753777
2387728961,2936786110
2387728961,2938077735
2387728961,293922100
2387728961,294036033
2387728961,29415843
2387728961,29439299
2387728961,29496624
2387728961,2950343117
2387728961,29528662
2387728961,295298739
2387728961,295349266
2387728961,2954431542
2387728961,29574511
2387728961,2959291297
2387728961,296412991
2387728961,2964497923
2387728961,296845202
2387728961,297005971
2387728961,2970477292
2387728961,2971044454
2387728961,2974178248
2387728961,29746779
2387728961,297856522
2387728961,29787669
2387728961,297917077
2387728961,298149289
2387728961,2983529314
2387728961,298457503
2387728961,298490033
2387728961,2987469965
2387728961,29885809
2387728961,2991734086
2387728961,299597682
2387728961,29990309
2387728961,300008677
2387728961,3003586137
2387728961,30056262
2387728961,30063921
2387728961,30110948
2387728961,30135560
2387728961,3014240990
2387728961,3025137502
2387728961,3026290918
2387728961,3027202722
2387728961,30284864
2387728961,3030612832
2387728961,3032214935
2387728961,30329168
2387728961,3033357292
2387728961,3042501802
2387728961,3047085958
2387728961,3054914800
2387728961,3055575927
2387728961,30638168
2387728961,3069922981
2387728961,30792069
2387728961,308491466
2387728961,3089162127
2387728961,3090317304
2387728961,30906091
2387728961,3091402738
2387728961,3091906672
2387728961,309264967
2387728961,3094698976
2387728961,3094974153
2387728961,3097157247
2387728961,3104962489
2387728961,310944393
2387728961,31154845
2387728961,31190089
2387728961,3122473765
2387728961,3122875095
2387728961,3125915765
2387728961,31273094
2387728961,313291590
2387728961,3133876525
2387728961,31380152
2387728961,3139135754
2387728961,314587185
2387728961,314855212
2387728961,3148611379
2387728961,315147788
2387728961,316395032
2387728961,3166017201
2387728961,3176752563
2387728961,317955047
2387728961,3180513752
2387728961,3185889936
2387728961,3187354865
2387728961,3189161833
2387728961,319207370
2387728961,3202107323
2387728961,320334887
2387728961,3204429382
2387728961,3208239154
2387728961,32111865
2387728961,3214683941
2387728961,3221269931
2387728961,322541500
2387728961,323292562
2387728961,3236976590
2387728961,32394382
2387728961,3240422008
2387728961,3244580143
2387728961,3244875551
2387728961,3247471
2387728961,3248301079
2387728961,324851846
2387728961,325116309
2387728961,3255201895
2387728961,3257088314
2387728961,327445510
2387728961,3279004320
2387728961,3279943920
2387728961,328714306
2387728961,3289729187
2387728961,3290371777
2387728961,3291881
2387728961,3305666409
2387728961,3307205656
2387728961,3307945005
2387728961,3309640240
2387728961,331542923
2387728961,3317233336
2387728961,3319404148
2387728961,3319429237
2387728961,3323012761
2387728961,3327079763
2387728961,3327319019
2387728961,332753135
2387728961,3330464153
2387728961,3332934374
2387728961,334002593
2387728961,33496439
2387728961,33502860
2387728961,335110243
2387728961,3355255047
2387728961,3358636906
2387728961,33622690
2387728961,3374792300
2387728961,3384018370
2387728961,33876484
2387728961,3392676269
2387728961,3395652747
2387728961,3406922283
2387728961,3411344974
2387728961,3419211203
2387728961,34204102
2387728961,3431414189
2387728961,3433210978
2387728961,343490952
2387728961,3439484728
2387728961,346624551
2387728961,349306056
2387728961,3497268500
2387728961,3505198223
2387728961,35138066
2387728961,35341530
2387728961,353549736
2387728961,3541094418
2387728961,35436574
2387728961,3550314495
2387728961,355105405
2387728961,35519889
2387728961,35671433
2387728961,357011475
2387728961,3570261977
2387728961,357673610
2387728961,35797450
2387728961,35914934
2387728961,36119223
2387728961,361439489
2387728961,3616901
2387728961,363708415
2387728961,363749719
2387728961,364250594
2387728961,364452723
2387728961,3650106013
2387728961,36524692
2387728961,365874357
2387728961,366078006
2387728961,36612360
2387728961,366455913
2387728961,366502149
2387728961,36683532
2387728961,36711678
2387728961,3672475875
2387728961,36754406
2387728961,36798394
2387728961,36808756
2387728961,3686610853
2387728961,368902829
2387728961,36903534
2387728961,369107103
2387728961,370060032
2387728961,370214655
2387728961,370292979
2387728961,37114611
2387728961,3717085032
2387728961,37180380
2387728961,371812925
2387728961,372013362
2387728961,37433900
2387728961,3747672797
2387728961,3759771796
2387728961,37711082
2387728961,37740430
2387728961,378307491
2387728961,378528935
2387728961,37957066
2387728961,37975275
2387728961,379869371
2387728961,3817401
2387728961,384600885
2387728961,384695937
2387728961,384808402
2387728961,384916348
2387728961,38587851
2387728961,3862356920
2387728961,38735244
2387728961,38752792
2387728961,38782307
2387728961,38827207
2387728961,388432333
2387728961,389058058
2387728961,38956896
2387728961,389690683
2387728961,390121512
2387728961,390945473
2387728961,39162565
2387728961,39176606
2387728961,392714686
2387728961,3937965861
2387728961,3938739312
2387728961,394543370
2387728961,3970468804
2387728961,39724402
2387728961,398446010
2387728961,3991957825
2387728961,39984598
2387728961,400709257
2387728961,40077017
2387728961,40091092
2387728961,40091890
2387728961,40113645
2387728961,4021827133
2387728961,40219360
2387728961,4034271
2387728961,403529357
2387728961,40442268
2387728961,405658492
2387728961,40661882
2387728961,40665510
2387728961,4068317806
2387728961,40706825
2387728961,407900146
2387728961,407964463
2387728961,40868982
2387728961,41035489
2387728961,411151160
2387728961,411396541
2387728961,41154258
2387728961,41193473
2387728961,41258465
2387728961,41258937
2387728961,41260072
2387728961,4126237583
2387728961,412870611
2387728961,41335549
2387728961,413399224
2387728961,41374518
2387728961,41587972
2387728961,417434041
2387728961,417640257
2387728961,41830628
2387728961,418821190
2387728961,418887093
2387728961,41949967
2387728961,420117325
2387728961,4201629263
2387728961,42017290
2387728961,420895831
2387728961,4210241608
2387728961,422605896
2387728961,422871753
2387728961,4235933589
2387728961,4239009755
2387728961,42585410
2387728961,426903719
2387728961,42874436
2387728961,42886353
2387728961,429580982
2387728961,43130563
2387728961,43222001
2387728961,43274161
2387728961,432783321
2387728961,43300683
2387728961,43332698
2387728961,433619783
2387728961,43492898
2387728961,43672102
2387728961,437464077
2387728961,438070214
2387728961,43808848
2387728961,440963378
2387728961,44319653
2387728961,443369826
2387728961,44376393
2387728961,44399362
2387728961,44626510
2387728961,4487645412
2387728961,448807130
2387728961,44978495
2387728961,4500747616
2387728961,450579130
2387728961,45384584
2387728961,45396268
2387728961,453974470
2387728961,454267288
2387728961,456100852
2387728961,456557951
2387728961,457095704
2387728961,4579745561
2387728961,458526847
2387728961,45911684
2387728961,4593088936
2387728961,460616726
2387728961,46112076
2387728961,46153776
2387728961,462595092
2387728961,46406191
2387728961,466423871
2387728961,4679036928
2387728961,468922368
2387728961,4701305058
2387728961,4711518858
2387728961,47137212
2387728961,472498842
2387728961,4726224255
2387728961,473332327
2387728961,4736262873
2387728961,473980663
2387728961,475726832
2387728961,47650331
2387728961,4776145334
2387728961,4785764884
2387728961,479726546
2387728961,4797311236
2387728961,480100839
2387728961,48105771
2387728961,481303917
2387728961,481439919
2387728961,48272332
2387728961,4832131484
2387728961,484253966
2387728961,4850465548
2387728961,48511236
2387728961,48544284
2387728961,485460245
2387728961,4855972344
2387728961,486611874
2387728961,48724946
2387728961,4876165497
2387728961,4877755774
2387728961,4917964036
2387728961,4924331660
2387728961,4926261777
2387728961,4928413515
2387728961,493003471
2387728961,4930461
2387728961,49392714
2387728961,49459642
2387728961,494629576
2387728961,496434978
2387728961,496753476
2387728961,499243105
2387728961,50026664
2387728961,500819138
2387728961,50087933
2387728961,503064702
2387728961,505623693
2387728961,509459216
2387728961,51013220
2387728961,51049452
2387728961,51233328
2387728961,51562658
2387728961,516678417
2387728961,51813392
2387728961,518338623
2387728961,52048948
2387728961,52446754
2387728961,52493097
2387728961,52504126
2387728961,526837239
2387728961,527313448
2387728961,52876112
2387728961,531470180
2387728961,53158658
2387728961,532672835
2387728961,53386165
2387728961,53484150
2387728961,537333195
2387728961,53738842
2387728961,53789559
2387728961,53837402
2387728961,540998751
2387728961,541302339
2387728961,54316357
2387728961,54559648
2387728961,54645160
2387728961,5483992
2387728961,54875996
2387728961,55293261
2387728961,552992709
2387728961,55310538
2387728961,55512352
2387728961,55635433
2387728961,55643029
2387728961,55802959
2387728961,55836398
2387728961,558951933
2387728961,56187579
2387728961,56207177
2387728961,56338119
2387728961,563560143
2387728961,56648500
2387728961,566719793
2387728961,570278521
2387728961,57037586
2387728961,57424462
2387728961,574668326
2387728961,57591931
2387728961,57622045
2387728961,57629490
2387728961,58304160
2387728961,588115685
2387728961,594836462
2387728961,59611400
2387728961,59626497
2387728961,596471358
2387728961,597682516
2387728961,6014632
2387728961,60237602
2387728961,603625885
2387728961,60428991
2387728961,6052172
2387728961,607192781
2387728961,61103470
2387728961,612792246
2387728961,613281860
2387728961,61500084
2387728961,615231576
2387728961,61531241
2387728961,615620588
2387728961,61583693
2387728961,6176422
2387728961,61781392
2387728961,61854323
2387728961,61870871
2387728961,619424378
2387728961,620341271
2387728961,62317202
2387728961,623217207
2387728961,624842426
2387728961,625426960
2387728961,62685491
2387728961,627918611
2387728961,62940751
2387728961,630533229
2387728961,632769072
2387728961,632954300
2387728961,63490987
2387728961,635744235
2387728961,637173913
2387728961,63885134
2387728961,64142600
2387728961,64172365
2387728961,64196904
2387728961,64209930
2387728961,64677310
2387728961,64812324
2387728961,6514442
2387728961,65294366
2387728961,66179916
2387728961,67428438
2387728961,6821102
2387728961,68582298
2387728961,694483
2387728961,69627533
2387728961,69794180
2387728961,700580835875909632
2387728961,70097926
2387728961,702497747786715136
2387728961,7025212
2387728961,702600758
2387728961,702690220794384384
2387728961,702951745455005696
2387728961,704788374096195584
2387728961,70503551
2387728961,705462126861627392
2387728961,70592144
2387728961,708030131709681664
2387728961,708399640375398400
2387728961,709785942446354432
2387728961,710123736175783936
2387728961,71128940
2387728961,711367366756720640
2387728961,71354375
2387728961,715173379
2387728961,71522953
2387728961,71541551
2387728961,715768220
2387728961,716543161
2387728961,718395341142228992
2387728961,719028691762876416
2387728961,720302090296238080
2387728961,721036137066659840
2387728961,722791830
2387728961,72434352
2387728961,726141913976430592
2387728961,728321682373386240
2387728961,730382759567499264
2387728961,731264197032546304
2387728961,73195179
2387728961,732019663
2387728961,7320782
2387728961,732341532418805760
2387728961,732453309097725952
2387728961,733174692819804160
2387728961,733196796030296064
2387728961,733979192
2387728961,734397213569384448
2387728961,735159109100638208
2387728961,735370482896244736
2387728961,736108699
2387728961,736804721286086656
2387728961,7372952
2387728961,737733767796826112
2387728961,7381532
2387728961,738430452114067456
2387728961,739341552393322496
2387728961,740989553960452096
2387728961,742387756303847424
2387728961,742394405060018176
2387728961,743830589753655296
2387728961,743883460587167744
2387728961,74417317
2387728961,744557062458380288
2387728961,744930225352548352
2387728961,746684298976100352
2387728961,747886939542528000
2387728961,748658783199580160
2387728961,748847905277116416
2387728961,749701580
2387728961,74984630
2387728961,749866846845669376
2387728961,750109891
2387728961,750460868
2387728961,752540413517402112
2387728961,753574184
2387728961,755705088
2387728961,755737703799517184
2387728961,756394184
2387728961,757685153476902912
2387728961,759170916
2387728961,759808958
2387728961,761323621973303296
2387728961,762033298365263872
2387728961,762465890625396736
2387728961,762638935705133056
2387728961,76400384
2387728961,764106839545950208
2387728961,764134908453281792
2387728961,76439870
2387728961,764654979831308288
2387728961,765041319697756160
2387728961,765305590746722304
2387728961,765686143165796352
2387728961,765686948904181760
2387728961,766146012
2387728961,766401110693318656
2387728961,767185654669193216
2387728961,767240671
2387728961,767362
2387728961,768786121446813696
2387728961,769182444
2387728961,771866956257517568
2387728961,772561413600583680
2387728961,773205191755649024
2387728961,77346069
2387728961,773601140
2387728961,775807230033539072
2387728961,7771572
2387728961,777773521950871552
2387728961,777996135646400512
2387728961,779730690933940224
2387728961,783363725415817216
2387728961,784841998964514816
2387728961,785486180
2387728961,786293679807950848
2387728961,786708750774235136
2387728961,787803608
2387728961,791581561988739072
2387728961,791875428
2387728961,791982160328716288
2387728961,792013206889771008
2387728961,792480469568937984
2387728961,7950392
2387728961,795338755670360064
2387728961,795470076
2387728961,795624159925547008
2387728961,797840
2387728961,798873782211448832
2387728961,80103206
2387728961,80275945
2387728961,803267186236203008
2387728961,804328393210822656
2387728961,80539568
2387728961,805741436465512448
2387728961,806850055
2387728961,80687353
2387728961,807274942895190016
2387728961,808396582974582784
2387728961,80911508
2387728961,8094902
2387728961,809691659784945664
2387728961,81005595
2387728961,8112142
2387728961,811384
2387728961,81212451
2387728961,813333560757256192
2387728961,814220089
2387728961,815945428197851136
2387728961,816316054427365376
2387728961,817141782936813568
2387728961,817668451
2387728961,8185432
2387728961,81895870
2387728961,819596629196029952
2387728961,820961426583986176
2387728961,8216702
2387728961,8236572
2387728961,823927742911709184
2387728961,832238982868131840
2387728961,833639043862786048
2387728961,835463838
2387728961,83557253
2387728961,836716681179213824
2387728961,8371802
2387728961,837320959
2387728961,837420710461046784
2387728961,83795099
2387728961,838860217790119936
2387728961,839176785455529984
2387728961,839940276
2387728961,842444159332028416
2387728961,84379283
2387728961,844113258751688704
2387728961,844766192
2387728961,84512601
2387728961,84581170
2387728961,846014785246367744
2387728961,846424062
2387728961,846780718592282624
2387728961,850551473624797184
2387728961,851354263
2387728961,851410313580761088
2387728961,851460667
2387728961,85284402
2387728961,853903959936954368
2387728961,853991948805435392
2387728961,854263770859790336
2387728961,856594829152845824
2387728961,856982087101849600
2387728961,859333267421528064
2387728961,859377203242426368
2387728961,860499839993266176
2387728961,86064583
2387728961,861537648724369408
2387728961,862636061884911616
2387728961,862703712929808384
2387728961,863855947281833984
2387728961,864045391
2387728961,86424236
2387728961,864552311166820352
2387728961,865199396891373568
2387728961,865824277655957504
2387728961,866403347867283456
2387728961,867497804561866752
2387728961,86973588
2387728961,869947598190166016
2387728961,870454480474693632
2387728961,870829423645388800
2387728961,8717312
2387728961,871982259708022784
2387728961,872404093075152896
2387728961,87346732
2387728961,87471875
2387728961,87493559
2387728961,875068081491423232
2387728961,875339615443484672
2387728961,875587812610854912
2387728961,876668117551677440
2387728961,87762723
2387728961,877710712734232576
2387728961,87797916
2387728961,878539782049189888
2387728961,87929942
2387728961,881391
2387728961,881590374136926208
2387728961,882129408357785600
2387728961,884158650654351360
2387728961,886172705837297664
2387728961,886251767809396736
2387728961,887231675599663104
2387728961,887614060942020608
2387728961,887942292111228928
2387728961,888158512089636864
2387728961,888301897836367872
2387728961,890729846
2387728961,891055958
2387728961,891716750697521152
2387728961,89189468
2387728961,892810896585699328
2387728961,892969294685847552
2387728961,893134581234147328
2387728961,893570035486150656
2387728961,893933220064112640
2387728961,89495405
2387728961,89527528
2387728961,89777212
2387728961,899028654
2387728961,89904322
2387728961,89969010
2387728961,900219932
2387728961,902641182
2387728961,903661954736279552
2387728961,906029628
2387728961,906284336
2387728961,907999171365523456
2387728961,908271475718868992
2387728961,909851753075666944
2387728961,90992943
2387728961,910214423205302272
2387728961,911257266
2387728961,91147778
2387728961,913660988590657536
2387728961,91411696
2387728961,914895373
2387728961,915418502
2387728961,915693507502903296
2387728961,915895342532583424
2387728961,921274424430559232
2387728961,92240814
2387728961,922816932860088320
2387728961,923656996741615616
2387728961,924594492
2387728961,926702778
2387728961,92737616
2387728961,930146624
2387728961,931185662262480896
2387728961,932662123460792320
2387728961,934577685342375936
2387728961,9349172
2387728961,935023598317608960
2387728961,938493378
2387728961,93864249
2387728961,93943387
2387728961,939763854
2387728961,941023122517647360
2387728961,94132134
2387728961,94162428
2387728961,942949909124304896
2387728961,94300975
2387728961,943163470484090880
2387728961,94331772
2387728961,943431955
2387728961,945401620568866816
2387728961,947141
2387728961,947800699
2387728961,94973926
2387728961,950353664425844736
2387728961,951075818209513472
2387728961,951817707674132480
2387728961,952483908
2387728961,952838470233341952
2387728961,95292874
2387728961,953930547369267200
2387728961,956455264747753472
2387728961,957788130857271296
2387728961,958121
2387728961,960657738
2387728961,961251373127004160
2387728961,96134626
2387728961,961961458346135552
2387728961,962341803121893376
2387728961,962946632324124672
2387728961,964227358218649600
2387728961,964234828039249920
2387728961,964245475397373952
