,source,target
1839,1501835483634143242,150961910
1840,1501835483634143242,159074529
1841,1501835483634143242,174965874
1842,1501835483634143242,20433341
1843,1501835483634143242,239446153
1844,1501835483634143242,294226393
1845,1501835483634143242,308530390
1846,1501835483634143242,339016909
1847,1501835483634143242,45396268
1848,1501835483634143242,515511355
1849,1501835483634143242,64386689
1850,3889761016,45396268
1851,3889761016,873950011909963778
1852,708012557882232832,45396268
1853,1194273680915943425,45396268
1854,777888860273541120,45396268
1855,117441479,45396268
1856,242116424,222403020
1857,242116424,45396268
1858,204382224,45396268
1859,3908908169,45396268
1860,387927802,45396268
1861,387927802,737544816871899136
1862,387927802,96160040
1863,387927802,982647224655020032
1864,788436410,45396268
1865,77452656,45396268
1866,527623391,294226393
1867,527623391,45396268
1868,1338711183080247296,45396268
1869,1042423518229606401,2529706135
1870,1042423518229606401,45396268
1871,103045284,45396268
1872,790640704502370304,45396268
1873,229032922,45396268
1874,1162295018553532418,1375125010097041420
1875,1162295018553532418,3128519932
1876,1162295018553532418,45396268
1877,84114216,45396268
1878,4704621982,294226393
1879,4704621982,339016909
1880,4704621982,45396268
1881,4704621982,57603150
1882,201206862,45396268
1883,63744507,45396268
1884,63744507,96160040
1885,2339896836,45396268
1886,1180702791519617024,45396268
1887,1971988290,45396268
1888,1332577855,45396268
1889,2766028889,45396268
1890,236386880,45396268
1891,727497599184429056,45396268
1892,727497599184429056,873950011909963778
1893,588515871,45396268
1894,69091975,45396268
1895,606266134,45396268
1896,130596152,45396268
1897,1176176230741286912,1022063399025496065
1898,1176176230741286912,45396268
1899,154789959,45396268
1900,1358974999,100620308
1901,1358974999,1070810575
1902,1358974999,1110506473749204992
1903,1358974999,1148966147242545152
1904,1358974999,1201284572
1905,1358974999,1371661483
1906,1358974999,153826056
1907,1358974999,169399135
1908,1358974999,17540746
1909,1358974999,17555270
1910,1358974999,221362331
1911,1358974999,2245411789
1912,1358974999,261385248
1913,1358974999,270019177
1914,1358974999,278982512
1915,1358974999,281623136
1916,1358974999,2953382181
1917,1358974999,300196448
1918,1358974999,303172492
1919,1358974999,330997735
1920,1358974999,3326515655
1921,1358974999,3396223323
1922,1358974999,373434092
1923,1358974999,37942286
1924,1358974999,3802224082
1925,1358974999,3908908169
1926,1358974999,40721492
1927,1358974999,41872843
1928,1358974999,45396268
1929,1358974999,46105717
1930,1358974999,473976427
1931,1358974999,611661891
1932,1358974999,65361179
1933,1358974999,7164172
1934,1358974999,950832134251597824
1935,1358974999,951423959588843521
1936,1358974999,96160040
1937,809722273733181440,45396268
1938,1105113114532556802,45396268
1939,337603035,369513926
1940,337603035,45396268
1941,330997735,45396268
1942,330997735,737544816871899136
1943,330997735,96160040
1944,2792557654,45396268
1945,20061323,45396268
1946,20061323,579978334
1947,20061323,96160040
1948,6107392,45396268
1949,257870464,45396268
1950,4898037718,45396268
1951,530059983,45396268
1952,113432813,45396268
1953,113432813,57603150
1954,976753931530440704,45396268
1955,976753931530440704,737544816871899136
1956,976753931530440704,873950011909963778
1957,976753931530440704,96160040
1958,858246847,45396268
1959,722880633421205505,45396268
1960,165687086,369513926
1961,165687086,45396268
1962,165687086,627372516
1963,302136181,45396268
1964,302136181,96160040
1965,302136181,982647224655020032
1966,231468332,45396268
1967,231468332,84160791
1968,1148597707071774721,45396268
1969,462751541,45396268
1970,283949346,45396268
1971,199815396,45396268
1972,53642058,45396268
1973,836462120300589056,45396268
1974,2235296417,144547999
1975,2235296417,339016909
1976,2235296417,45396268
1977,552020606,45396268
1978,221995636,45396268
1979,917424624022978560,45396268
1980,917424624022978560,57603150
1981,1151818163077689345,45396268
1982,1151818163077689345,737544816871899136
1983,1151818163077689345,96160040
1984,711985464123777024,45396268
1985,866336020383531010,45396268
1986,1063756057351282688,45396268
1987,375640995,45396268
1988,142633802,1375125010097041420
1989,142633802,20433341
1990,142633802,45396268
1991,142633802,57603150
1992,142633802,737544816871899136
1993,142633802,873950011909963778
1994,142633802,96160040
1995,179105376,45396268
1996,179105376,84160791
1997,179105376,873950011909963778
1998,1038010376,1239260290413445124
1999,1038010376,369513926
2000,1038010376,45396268
2001,1038010376,737544816871899136
2002,1073307728351821824,45396268
2003,1163135252,45396268
2004,1163135252,96160040
2005,1163135252,982647224655020032
2006,424816134,45396268
2007,424816134,96160040
2008,141133219,45396268
2009,1058701980321959940,45396268
2010,3221098437,45396268
2011,66478716,45396268
2012,240330562,45396268
2013,240330562,737544816871899136
2014,240330562,96160040
2015,464826805,369513926
2016,464826805,45396268
2017,2924951923,45396268
2018,409321872,2529706135
2019,409321872,269936066
2020,409321872,294226393
2021,409321872,45396268
2022,104246669,45396268
2023,898026293643673600,45396268
2024,296830979,45396268
2025,52433495,45396268
2026,614312251,45396268
2027,902854236878381056,331734057
2028,902854236878381056,45396268
2029,3296379484,45396268
2030,2891897778,45396268
2031,334946000,1171518950
2032,334946000,1239260290413445124
2033,334946000,1405064762652823552
2034,334946000,294226393
2035,334946000,339016909
2036,334946000,447568231
2037,334946000,45396268
2038,334946000,57603150
2039,334946000,84160791
2040,2161651062,2387728961
2041,2161651062,45396268
2042,253469738,117686365
2043,253469738,144547999
2044,253469738,2529706135
2045,253469738,45396268
2046,22993833,45396268
2047,22993833,96160040
2048,22993833,982647224655020032
2049,584223187,45396268
2050,39170776,45396268
2051,1622525202,144547999
2052,1622525202,45396268
2053,2932445885,45396268
2054,2932445885,96160040
2055,926702778,45396268
2056,376653575,45396268
2057,160370322,45396268
2058,2971600492,45396268
2059,1606468026,45396268
2060,16670924,45396268
2061,16670924,737544816871899136
2062,16670924,761293544153812992
2063,155452859,45396268
2064,155452859,873950011909963778
2065,2544781592,222403020
2066,2544781592,45396268
2067,90262524,45396268
2068,823748041349931008,45396268
2069,823748041349931008,84160791
2070,3058668971,222403020
2071,3058668971,269936066
2072,3058668971,447568231
2073,3058668971,45396268
2074,3058668971,873950011909963778
2075,29527372,45396268
2076,234787497,45396268
2077,69331983,45396268
2078,2396344734,45396268
2079,14392213,45396268
2080,107042251,45396268
2081,18304908,1239260290413445124
2082,18304908,45396268
2083,886411008,45396268
2084,886411008,57603150
2085,886411008,96160040
2086,54812307,45396268
2087,826680823558656005,45396268
2088,1285153362980278272,45396268
2089,236078011,45396268
2090,855852760453058561,45396268
2091,855852760453058561,96160040
2092,855852760453058561,982647224655020032
2093,480315344,45396268
2094,260847460,45396268
2095,304975204,45396268
2096,304975204,57603150
2097,304975204,579978334
2098,897656520611069957,45396268
2099,822758081897631745,45396268
2100,294179873,144547999
2101,294179873,222403020
2102,294179873,45396268
2103,294179873,57603150
2104,294179873,84160791
2105,45527288,369513926
2106,45527288,45396268
2107,3291389752,45396268
2108,3291389752,57603150
2109,529021599,45396268
2110,302736736,45396268
2111,302736736,57603150
2112,1308957113885093888,1239260290413445124
2113,1308957113885093888,1672769292
2114,1308957113885093888,33173981
2115,1308957113885093888,45396268
2116,15233130,169399135
2117,15233130,260897786
2118,15233130,42804564
2119,15233130,45396268
2120,303172492,1358974999
2121,303172492,45396268
2122,303172492,737544816871899136
2123,303172492,873950011909963778
2124,86962154,45396268
2125,70913735,45396268
2126,914869886,45396268
2127,161983476,45396268
2128,42804564,45396268
2129,42804564,46285723
2130,42804564,873950011909963778
2131,45801281,45396268
2132,1075450504002658304,45396268
2133,73335157,45396268
2134,1106103362381062144,45396268
2135,1106103362381062144,627372516
2136,959406197769211904,45396268
2137,47601143,45396268
2138,2228412676,45396268
2139,2564938723,45396268
2140,2564938723,96160040
2141,3248592767,45396268
2142,709581077300514816,45396268
2143,869951862371479552,45396268
2144,875305587944411136,45396268
2145,184518609,45396268
2146,55502195,45396268
2147,3131587709,45396268
2148,93598340,144547999
2149,93598340,45396268
2150,2807395537,45396268
2151,2859594865,45396268
2152,486980489,45396268
2153,486980489,96160040
2154,1458894267213139969,1371661483
2155,1458894267213139969,169399135
2156,1458894267213139969,223800848
2157,1458894267213139969,2719518104
2158,1458894267213139969,41872843
2159,1458894267213139969,42804564
2160,1458894267213139969,45396268
2161,1458894267213139969,869477380942958592
2162,1458894267213139969,982420033
2163,1175541660257665024,45396268
2164,311901479,294226393
2165,311901479,45396268
2166,402676406,45396268
2167,3414133881,45396268
2168,1146451407022825474,45396268
2169,1146451407022825474,982647224655020032
2170,3880800617,45396268
2171,854594090,382748898
2172,854594090,4403746217
2173,854594090,45396268
2174,271063056,331734057
2175,271063056,45396268
2176,271063056,873950011909963778
2177,64673678,144547999
2178,64673678,45396268
2179,64673678,57603150
2180,64673678,96160040
2181,100305026,45396268
2182,299219589,45396268
2183,2587788863,45396268
2184,149022585,45396268
2185,16823581,45396268
2186,83925599,45396268
2187,83925599,873950011909963778
2188,320485730,45396268
2189,888892676,45396268
2190,1103599928151076865,45396268
2191,330881264,45396268
2192,1396427108549906435,45396268
2193,1396427108549906435,579978334
2194,1396427108549906435,96160040
2195,208032542,45396268
2196,208032542,96160040
2197,3058542466,45396268
2198,4819622416,45396268
2199,4819622416,84160791
2200,161703812,45396268
2201,283768738,144547999
2202,283768738,45396268
2203,234948757,45396268
2204,234948757,84160791
2205,234948757,873950011909963778
2206,1090127653,45396268
2207,1434817969,45396268
2208,304391703,45396268
2209,1045739184240164867,45396268
2210,1045739184240164867,873950011909963778
2211,929790528908156930,45396268
2212,72088864,45396268
2213,72088864,84160791
2214,301584818,1375125010097041420
2215,301584818,45396268
2216,2868331409,45396268
2217,237517028,1239260290413445124
2218,237517028,294226393
2219,237517028,45396268
2220,237517028,873950011909963778
2221,237517028,96160040
2222,237517028,982647224655020032
2223,131976196,45396268
2224,15365392,45396268
2225,723263581471531008,45396268
2226,162022663,45396268
2227,285572901,294226393
2228,285572901,45396268
2229,285572901,96160040
2230,1572103470,45396268
2231,206783971,1239260290413445124
2232,206783971,144547999
2233,206783971,1536331447
2234,206783971,45396268
2235,206783971,737544816871899136
2236,206783971,96160040
2237,206783971,982647224655020032
2238,202278094,45396268
2239,710557514639810565,45396268
2240,710557514639810565,96160040
2241,3087840198,45396268
2242,1088261225153060864,1375125010097041420
2243,1088261225153060864,269936066
2244,1088261225153060864,294226393
2245,1088261225153060864,33173981
2246,1088261225153060864,42908890
2247,1088261225153060864,447568231
2248,1088261225153060864,45396268
2249,1088261225153060864,57603150
2250,988369528567590912,45396268
2251,1049316502112034816,1178926841178054657
2252,1049316502112034816,1239260290413445124
2253,1049316502112034816,45396268
2254,1049316502112034816,737544816871899136
2255,1049316502112034816,7936982
2256,1004376069229744129,45396268
2257,301169213,45396268
2258,301169213,873950011909963778
2259,2665307420,45396268
2260,447568231,1070803380
2261,447568231,1209398018
2262,447568231,121740023
2263,447568231,1304115583
2264,447568231,137063579
2265,447568231,144547999
2266,447568231,190566425
2267,447568231,226527346
2268,447568231,266509985
2269,447568231,274177544
2270,447568231,3096291107
2271,447568231,315681575
2272,447568231,3367502889
2273,447568231,382748898
2274,447568231,45372520
2275,447568231,45396268
2276,447568231,49093370
2277,447568231,549079586
2278,188393737,45396268
2279,909687423097085953,45396268
2280,755026340,45396268
2281,69677154,45396268
2282,69677154,556638597
2283,2953382181,1358974999
2284,2953382181,45396268
2285,2953382181,737544816871899136
2286,1326405307,45396268
2287,1326405307,84160791
2288,1382214750101237762,169399135
2289,1382214750101237762,1934594588
2290,1382214750101237762,37942286
2291,1382214750101237762,41872843
2292,1382214750101237762,45396268
2293,1382214750101237762,96160040
2294,335801061,45396268
2295,915541041683582977,45396268
2296,324372256,45396268
2297,2726654209,45396268
2298,295390059,45396268
2299,1362443617919504386,45396268
2300,1362443617919504386,96160040
2301,1207301460582637568,45396268
2302,994838154,45396268
2303,994838154,84160791
2304,994838154,873950011909963778
2305,1095747302797570048,45396268
2306,1095747302797570048,873950011909963778
2307,1095747302797570048,96160040
2308,83702305,45396268
2309,1437748421218246661,45396268
2310,129751112,45396268
2311,1035989137,45396268
2312,456178406,45396268
2313,722066450329026560,45396268
2314,722066450329026560,96160040
2315,781449422135853056,45396268
2316,781449422135853056,57603150
2317,781449422135853056,96160040
2318,268440206,45396268
2319,236458197,269936066
2320,236458197,45396268
2321,784464073165602816,45396268
2322,960565474726727682,45396268
2323,57514196,45396268
2324,179562859,45396268
2325,179562859,84160791
2326,2431055462,45396268
2327,189928602,222403020
2328,189928602,45396268
2329,189928602,95755143
2330,409364592,45396268
2331,3621555088,45396268
2332,219958687,45396268
2333,219958687,579978334
2334,84160791,1000104452316172288
2335,84160791,100272864
2336,84160791,1007614964474023937
2337,84160791,1022063399025496065
2338,84160791,105691908
2339,84160791,10594402
2340,84160791,1118145669301198848
2341,84160791,1128860148
2342,84160791,125129671
2343,84160791,1340090037040517126
2344,84160791,135961605
2345,84160791,137063579
2346,84160791,1375551104
2347,84160791,137698811
2348,84160791,14383905
2349,84160791,144547999
2350,84160791,144890129
2351,84160791,150961910
2352,84160791,153026131
2353,84160791,158491068
2354,84160791,159074529
2355,84160791,1595213742
2356,84160791,16506125
2357,84160791,169399135
2358,84160791,175080582
2359,84160791,17540746
2360,84160791,183694566
2361,84160791,183793295
2362,84160791,18698017
2363,84160791,189928602
2364,84160791,205640203
2365,84160791,218477495
2366,84160791,22018206
2367,84160791,221091942
2368,84160791,222403020
2369,84160791,222867060
2370,84160791,224016131
2371,84160791,231581383
2372,84160791,2333693384
2373,84160791,234058413
2374,84160791,234948757
2375,84160791,235560521
2376,84160791,239316399
2377,84160791,243590194
2378,84160791,244871355
2379,84160791,2550252164
2380,84160791,2577315127
2381,84160791,260681365
2382,84160791,2665307420
2383,84160791,268600843
2384,84160791,278054635
2385,84160791,2875808346
2386,84160791,2894363721
2387,84160791,294226393
2388,84160791,309542698
2389,84160791,314504318
2390,84160791,329679491
2391,84160791,329756869
2392,84160791,334946000
2393,84160791,335685136
2394,84160791,336654200
2395,84160791,34581464
2396,84160791,35734173
2397,84160791,3611163917
2398,84160791,377279745
2399,84160791,3813008603
2400,84160791,384983014
2401,84160791,385053684
2402,84160791,390395713
2403,84160791,410533633
2404,84160791,41166484
2405,84160791,433293342
2406,84160791,45396268
2407,84160791,511011952
2408,84160791,520632594
2409,84160791,534563976
2410,84160791,538192859
2411,84160791,572889133
2412,84160791,575986039
2413,84160791,589274928
2414,84160791,634397450
2415,84160791,63780723
2416,84160791,70148433
2417,84160791,709331756734947328
2418,84160791,71286882
2419,84160791,720146397849350144
2420,84160791,747089983488536576
2421,84160791,74976460
2422,84160791,767697058774081537
2423,84160791,778193202016911360
2424,84160791,784681058
2425,84160791,786319683301482496
2426,84160791,790629431115124737
2427,84160791,794252910
2428,84160791,816600897035837441
2429,84160791,822379900573097984
2430,84160791,829315167347474438
2431,84160791,82951273
2432,84160791,83692897
2433,84160791,841418092148359170
2434,84160791,842342615471251456
2435,84160791,871899919233282048
2436,84160791,875456720700669953
2437,84160791,882527069653151746
2438,84160791,89217210
2439,84160791,894236736569659392
2440,84160791,92263111
2441,84160791,932614651
2442,84160791,950361343
2443,84160791,951423959588843521
2444,84160791,967842255921909760
2445,84160791,972159787801743362
2446,84160791,987047282
2447,84160791,994838154
2448,196149309,294226393
2449,196149309,45396268
2450,143368541,45396268
2451,2999602079,45396268
2452,353297202,45396268
2453,581430805,45396268
2454,581430805,579978334
2455,581430805,84160791
2456,581430805,873950011909963778
2457,880432670,447568231
2458,880432670,45396268
2459,880432670,57603150
2460,2884865892,294179873
2461,2884865892,384240682
2462,2884865892,45396268
2463,38483493,144547999
2464,38483493,269936066
2465,38483493,42908890
2466,38483493,45396268
2467,585973364,45396268
2468,789075390639857664,45396268
2469,789075390639857664,627372516
2470,152964742,144547999
2471,152964742,331734057
2472,152964742,45396268
2473,152964742,761293544153812992
2474,3437136099,45396268
2475,218568631,45396268
2476,218568631,873950011909963778
2477,218568631,96160040
2478,218568631,982647224655020032
2479,1105441683972546562,45396268
2480,29940095,45396268
2481,3086356973,45396268
2482,188133077,45396268
2483,897394040408346625,2529706135
2484,897394040408346625,45396268
2485,306133595,45396268
2486,306133595,96160040
2487,2891965821,45396268
2488,630988985,294226393
2489,630988985,339016909
2490,630988985,45396268
2491,773590278930309120,45396268
2492,84060386,222403020
2493,84060386,331734057
2494,84060386,45396268
2495,3478083017,45396268
2496,19052532,45396268
2497,19052532,548443995
2498,358758963,1178926841178054657
2499,358758963,369513926
2500,358758963,45396268
2501,358758963,737544816871899136
2502,358758963,96160040
2503,1169175008394039296,169399135
2504,1169175008394039296,20100663
2505,1169175008394039296,223800848
2506,1169175008394039296,2894363721
2507,1169175008394039296,41872843
2508,1169175008394039296,45396268
2509,1169175008394039296,96160040
2510,1025762756845338625,45396268
2511,190566425,447568231
2512,190566425,45396268
2513,190566425,57603150
2514,30698403,45396268
2515,30698403,96160040
2516,1015637327006363648,45396268
2517,1309499149361074181,1022080683500597248
2518,1309499149361074181,294226393
2519,1309499149361074181,45396268
2520,264337516,1239260290413445124
2521,264337516,33173981
2522,264337516,45396268
2523,789433587078758400,1239260290413445124
2524,789433587078758400,45396268
2525,789433587078758400,873950011909963778
2526,1172535803412545536,45396268
2527,1172535803412545536,7936982
2528,243258551,45396268
2529,245598128,45396268
2530,288464719,45396268
2531,288464719,873950011909963778
2532,221362331,1358974999
2533,221362331,45396268
2534,221362331,737544816871899136
2535,221362331,873950011909963778
2536,2336563291,1239260290413445124
2537,2336563291,45396268
2538,2336563291,737544816871899136
2539,2707180465,45396268
2540,1176309044065312768,45396268
2541,2258820530,45396268
2542,198145558,45396268
2543,132981375,45396268
2544,264229363,45396268
2545,1241586989326983168,45396268
2546,103684186,45396268
2547,101830182,45396268
2548,94182626,447568231
2549,94182626,45396268
2550,94182626,57603150
2551,384850755,45396268
2552,384850755,761293544153812992
2553,898019420035002370,45396268
2554,965790080,45396268
2555,17257054,1118145669301198848
2556,17257054,45396268
2557,1559668537,45396268
2558,52407894,45396268
2559,2319045090,45396268
2560,450635103,45396268
2561,489352722,45396268
2562,113408664,45396268
2563,55399628,45396268
2564,55399628,84160791
2565,3002168872,294226393
2566,3002168872,45396268
2567,3002168872,96160040
2568,781585963457863681,1280382273225986049
2569,781585963457863681,45396268
2570,781585963457863681,96160040
2571,621052892,45396268
2572,798215437972553733,45396268
2573,145585196,1171518950
2574,145585196,2529706135
2575,145585196,269936066
2576,145585196,294226393
2577,145585196,45396268
2578,3939046936,45396268
2579,45820200,45396268
2580,543860841,45396268
2581,2149615423,45396268
2582,245310700,45396268
2583,358673105,1178926841178054657
2584,358673105,222403020
2585,358673105,45396268
2586,302130944,45396268
2587,3508761,45396268
2588,85385489,331734057
2589,85385489,45396268
2590,85385489,96160040
2591,4879707190,45396268
2592,4879707190,873950011909963778
2593,111042786,45396268
2594,2644969976,45396268
2595,723525024028741632,45396268
2596,807844819,45396268
2597,253029569,45396268
2598,253029569,873950011909963778
2599,253029569,982647224655020032
2600,710527791964491776,45396268
2601,1108779799487619072,45396268
2602,1201284572,1358974999
2603,1201284572,369513926
2604,1201284572,45396268
2605,1201284572,737544816871899136
2606,1201284572,96160040
2607,321920072,45396268
2608,445051669,144547999
2609,445051669,294226393
2610,445051669,45396268
2611,2274906655,45396268
2612,475939372,45396268
2613,510556289,45396268
2614,3327185475,45396268
2615,135785575,144547999
2616,135785575,269936066
2617,135785575,45396268
2618,2946099303,45396268
2619,917333515078914048,1022063399025496065
2620,917333515078914048,45396268
2621,503199257,45396268
2622,503199257,96160040
2623,197356863,45396268
2624,4854375083,45396268
2625,2903602481,45396268
2626,2903602481,96160040
2627,481870989,45396268
2628,1005240780171169795,45396268
2629,3153935297,45396268
2630,1060154406652514304,331734057
2631,1060154406652514304,45396268
2632,1060154406652514304,737544816871899136
2633,3085761915,45396268
2634,937782740228984832,45396268
2635,919940989778845697,45396268
2636,919321574,45396268
2637,396756265,45396268
2638,396756265,737544816871899136
2639,210887414,45396268
2640,1451063535165919234,45396268
2641,1186513179972644864,45396268
2642,1193001846,45396268
2643,1008375360654860288,45396268
2644,852953009495715841,45396268
2645,2500229211,45396268
2646,2583264656,45396268
2647,2491965434,1022063399025496065
2648,2491965434,331734057
2649,2491965434,45396268
2650,2491965434,627372516
2651,2491965434,96160040
2652,1090210742740140032,45396268
2653,1037709163,45396268
2654,834033079,45396268
2655,834033079,96160040
2656,273667734,45396268
2657,905455402896297985,45396268
2658,178582723,45396268
2659,714643073410736130,45396268
2660,635767619,45396268
2661,19366720,45396268
2662,160611240,45396268
2663,1057740270060666882,45396268
2664,50007021,45396268
2665,2365987576,1178926841178054657
2666,2365987576,1239260290413445124
2667,2365987576,45396268
2668,2365987576,737544816871899136
2669,2365987576,7936982
2670,2365987576,873950011909963778
2671,2365987576,96160040
2672,2365987576,982647224655020032
2673,2708026369,45396268
2674,268855076,45396268
2675,110763431,1536331447
2676,110763431,3128519932
2677,110763431,45396268
2678,757854224,45396268
2679,1539562880,45396268
2680,1539562880,84160791
2681,810930044755410947,45396268
2682,2313003178,45396268
2683,886957027,45396268
2684,1056254643519524864,45396268
2685,2258065206,45396268
2686,40200027,45396268
2687,147012419,45396268
2688,1195602428,45396268
2689,1526086316,45396268
2690,282189067,45396268
2691,282189067,982647224655020032
2692,2709527890,45396268
2693,2709527890,96160040
2694,260620194,45396268
2695,150961910,1022080683500597248
2696,150961910,1171518950
2697,150961910,117686365
2698,150961910,144547999
2699,150961910,2529706135
2700,150961910,269936066
2701,150961910,294226393
2702,150961910,45396268
2703,173760880,45396268
2704,737549562148093953,45396268
2705,1313109740113850370,45396268
2706,1313109740113850370,96160040
2707,1241999093632811009,45396268
2708,412096642,45396268
2709,733426942133690369,1239260290413445124
2710,733426942133690369,1909828146
2711,733426942133690369,45396268
2712,733426942133690369,548443995
2713,733426942133690369,7936982
2714,733426942133690369,873950011909963778
2715,176860464,144547999
2716,176860464,45396268
2717,176860464,96160040
2718,3077864920,45396268
2719,21282169,45396268
2720,21282169,96160040
2721,744560991149637632,339016909
2722,744560991149637632,45396268
2723,318964383,45396268
2724,1862511308,45396268
2725,401391536,294226393
2726,401391536,45396268
2727,401391536,57603150
2728,401391536,7936982
2729,2239098702,144547999
2730,2239098702,45396268
2731,1118882624498434048,45396268
2732,926048144298831872,45396268
2733,926048144298831872,627566116
2734,306083937,45396268
2735,2901406514,1239260290413445124
2736,2901406514,1453993666348036102
2737,2901406514,294226393
2738,2901406514,369513926
2739,2901406514,45396268
2740,2901406514,579978334
2741,2901406514,737544816871899136
2742,2901406514,96160040
2743,2901406514,982647224655020032
2744,101779183,144547999
2745,101779183,331734057
2746,101779183,45396268
2747,14276383,45396268
2748,14276383,96160040
2749,118412455,45396268
2750,226527346,294226393
2751,226527346,447568231
2752,226527346,45396268
2753,226527346,57603150
2754,3523120821,269936066
2755,3523120821,274177544
2756,3523120821,294226393
2757,3523120821,447568231
2758,3523120821,45396268
2759,884110392858988545,45396268
2760,993186778885578752,1099579632553218048
2761,993186778885578752,1371661483
2762,993186778885578752,155896285
2763,993186778885578752,197198944
2764,993186778885578752,260897786
2765,993186778885578752,263708183
2766,993186778885578752,2894363721
2767,993186778885578752,41872843
2768,993186778885578752,45396268
2769,993186778885578752,45527288
2770,993186778885578752,63146369
2771,993186778885578752,707054706
2772,993186778885578752,777473823478255616
2773,4909439523,1239260290413445124
2774,4909439523,45396268
2775,2789189712,45396268
2776,326976520,45396268
2777,1102214299391533056,45396268
2778,3292874548,45396268
2779,917480911054270464,45396268
2780,1316470167380127744,45396268
2781,140037681,45396268
2782,208285041,45396268
2783,233059333,103734479
2784,233059333,1217676750
2785,233059333,1371661483
2786,233059333,144547999
2787,233059333,145580132
2788,233059333,14830931
2789,233059333,158675898
2790,233059333,18698017
2791,233059333,190566425
2792,233059333,205640203
2793,233059333,209563247
2794,233059333,22018206
2795,233059333,2235296417
2796,233059333,223800848
2797,233059333,228645256
2798,233059333,260847460
2799,233059333,263131563
2800,233059333,2665307420
2801,233059333,288693065
2802,233059333,2894363721
2803,233059333,294179873
2804,233059333,3131587709
2805,233059333,3297929673
2806,233059333,331734057
2807,233059333,3318764631
2808,233059333,367086067
2809,233059333,37942286
2810,233059333,41166484
2811,233059333,41872843
2812,233059333,45396268
2813,233059333,534563976
2814,233059333,869477380942958592
2815,233059333,91428864
2816,233059333,92263111
2817,1513104468,45396268
2818,1024649216105304064,45396268
2819,1024649216105304064,737544816871899136
2820,172042119,45396268
2821,172042119,96160040
2822,61591309,45396268
2823,61591309,96160040
2824,901225114905305088,1022063399025496065
2825,901225114905305088,269936066
2826,901225114905305088,45396268
2827,72734404,45396268
2828,2986264954,45396268
2829,2986264954,96160040
2830,1191399780766932993,1128860148
2831,1191399780766932993,239446153
2832,1191399780766932993,2706502609
2833,1191399780766932993,294226393
2834,1191399780766932993,308530390
2835,1191399780766932993,314504318
2836,1191399780766932993,411492971
2837,1191399780766932993,45396268
2838,268917780,45396268
2839,1696900998,1453993666348036102
2840,1696900998,45396268
2841,1696900998,737544816871899136
2842,429824125,1052472740341538816
2843,429824125,331734057
2844,429824125,45396268
2845,429824125,873950011909963778
2846,2573159858,45396268
2847,980034074,45396268
2848,980034074,96160040
2849,2249283205,45396268
2850,194927876,45396268
2851,194927876,737544816871899136
2852,510065057,1453993666348036102
2853,510065057,45396268
2854,510065057,96160040
2855,417338779,45396268
2856,314504318,117686365
2857,314504318,1191399780766932993
2858,314504318,269936066
2859,314504318,294226393
2860,314504318,339016909
2861,314504318,45396268
2862,314504318,57603150
2863,4481818755,1191399780766932993
2864,4481818755,294226393
2865,4481818755,45396268
2866,899287192593477633,45396268
2867,80199876,37942286
2868,80199876,45396268
2869,224727729,45396268
2870,224727729,96160040
2871,224727729,982647224655020032
2872,3000285017,45396268
2873,3000285017,627372516
2874,1183952102370041856,45396268
2875,321418599,1239260290413445124
2876,321418599,45396268
2877,321418599,873950011909963778
2878,1254486186,45396268
2879,175080582,1052472740341538816
2880,175080582,45396268
2881,175080582,576838917
2882,175080582,84160791
2883,175080582,873950011909963778
2884,175080582,96160040
2885,2231167208,45396268
2886,2231167208,96160040
2887,107088398,45396268
2888,90466421,45396268
2889,278541415,45396268
2890,1327712707253047300,45396268
2891,1327712707253047300,96160040
2892,40721492,1358974999
2893,40721492,45396268
2894,40721492,737544816871899136
2895,40721492,982647224655020032
2896,634560079,45396268
2897,634560079,737544816871899136
2898,634560079,96160040
2899,146096729,144547999
2900,146096729,45396268
2901,413928352,144547999
2902,413928352,269936066
2903,413928352,45396268
2904,27735200,45396268
2905,169860374,45396268
2906,303431799,45396268
2907,135251378,45396268
2908,712201848472653824,45396268
2909,4861639386,45396268
2910,4861639386,873950011909963778
2911,70746083,45396268
2912,605530547,45396268
2913,159057102,45396268
2914,2723390567,45396268
2915,216684603,45396268
2916,216684603,84160791
2917,3095277520,45396268
2918,3095277520,737544816871899136
2919,3095277520,96160040
2920,3095277520,982647224655020032
2921,969663497058635777,45396268
2922,206562549,45396268
2923,70654611,45396268
2924,70654611,57603150
2925,361497515,45396268
2926,1443425603789762565,45396268
2927,1443425603789762565,96160040
2928,1216297350,45396268
2929,1216297350,737544816871899136
2930,1216297350,96160040
2931,125384105,45396268
2932,2987686181,45396268
2933,784522042498543616,45396268
2934,239317520,331734057
2935,239317520,45396268
2936,1961972186,45396268
2937,4817939748,45396268
2938,816214454379479040,45396268
2939,15027600,45396268
2940,961611566167855104,45396268
2941,121348602,45396268
2942,121348602,96160040
2943,314460140,1118145669301198848
2944,314460140,45396268
2945,314460140,579978334
2946,314460140,96160040
2947,14068314,45396268
2948,14068314,57603150
2949,944347004,45396268
2950,1464156511132078081,45396268
2951,150227649,45396268
2952,150227649,96160040
2953,266666734,45396268
2954,290639432,45396268
2955,290639432,96160040
2956,32344170,45396268
2957,1473666670338187272,45396268
2958,335766889,45396268
2959,335766889,7936982
2960,335766889,873950011909963778
2961,4251130893,339016909
2962,4251130893,45396268
