,Id
1345,109787090254761574445396268
1346,26663538345396268
1347,130796956345396268
1348,92604814429883187245396268
1349,10708839845396268
1350,28633130445396268
1351,109574730279757004845396268
1352,26430020045396268
1353,108989967062784819245396268
1354,97215978780174336245396268
1355,25282810445396268
1356,410861623245396268
1357,108522294577192550545396268
1358,15806548045396268
1359,88272884645396268
1360,107080338045396268
1361,87623538745396268
1362,15783811745396268
1363,45859778445396268
1364,77779481061468979345396268
1365,98475123728646144045396268
1366,15669440745396268
1367,424184863645396268
1368,160805631045396268
1369,945592245396268
1370,97660214434958131345396268
1371,35344463845396268
1372,27352781845396268
1373,9192144045396268
1374,95338626889702195345396268
1375,108090956022581657645396268
1376,19506338845396268
1377,15545285945396268
1378,46762124645396268
1379,29969571245396268
1380,53643565045396268
1381,108517179106731212845396268
1382,11340866445396268
1383,19179270445396268
1384,98836952856759091245396268
1385,11637137345396268
1386,72481755045396268
1387,91561401980495052845396268
1388,307048607245396268
1389,39162784245396268
1390,89895536764803481645396268
1391,39673914645396268
1392,104724948349772186245396268
1393,138676264845396268
1394,95349114971249459245396268
1395,258326465645396268
1396,108826122515306086445396268
1397,2812471445396268
1398,104925967862928588845396268
1399,95045863056597401845396268
1400,107366488266977280145396268
1401,107306830607101952045396268
1402,51376340245396268
1403,6374450745396268
1404,44631339745396268
1405,63306334445396268
1406,214548145396268
1407,8060354845396268
1408,95328715436852428845396268
1409,240501007445396268
1410,49987442745396268
1411,3981997445396268
1412,91742462402297856045396268
1413,106421753169781964945396268
1414,96345083594138419245396268
1415,108303137207428710645396268
1416,35666126445396268
1417,96752580245396268
1418,376056343945396268
1419,10838581245396268
1420,103149569092346675245396268
1421,106534504168894464145396268
1422,32986954145396268
1423,106957536528114892845396268
1424,4430329345396268
1425,288505269645396268
1426,97989288976028876845396268
1427,30883124445396268
1428,106241296547805593645396268
1429,1457019145396268
1430,102576275684533862545396268
1431,107934469217578188845396268
1432,30171686645396268
1433,59545688145396268
1434,108044055465004237045396268
1435,55443420845396268
1436,32141859945396268
1437,23159752345396268
1438,30116921345396268
1439,107857511047329792045396268
1440,12841558545396268
1441,63409794745396268
1442,2994009545396268
1443,105004806715890892845396268
1444,38761122845396268
1445,107691462135167385645396268
1446,6086381745396268
1447,230180933045396268
1448,220897788245396268
1449,10679708045396268
1450,75192596953189171245396268
1451,13081930645396268
1452,22099518045396268
1453,222508693045396268
1454,100152208845396268
1455,107330772835182182445396268
1456,84234261547125145645396268
1457,603238245396268
1458,54178231245396268
1459,63456007945396268
1460,32610327745396268
1461,312946994245396268
1462,172968660845396268
1463,10250952745396268
1464,91077326383136358545396268
1465,26653027745396268
1466,11008554045396268
1467,106494375643516928045396268
1468,32967949145396268
1469,12219728445396268
1470,47091647845396268
1471,37439060145396268
1472,399068172945396268
1473,84183170445396268
1474,154531365745396268
1475,5766335445396268
1476,94428647898476134545396268
1477,107099620976515072045396268
1478,91450647509506458045396268
1479,105703843260470067345396268
1480,21090796445396268
1481,55859237845396268
1482,184934706245396268
1483,24886543945396268
1484,106623364720280371345396268
1485,73956288717853900845396268
1486,44210286345396268
1487,773584245396268
1488,195151099245396268
1489,9513035445396268
1490,470462198245396268
1491,106740100810242457645396268
1492,6346314345396268
1493,5539962845396268
1494,92235307814533939245396268
1495,105185887827780403345396268
1496,8637226845396268
1497,9062964845396268
1498,106970356529436262445396268
1499,89238622544905011245396268
1500,33580106145396268
1501,44215628945396268
1502,278918971245396268
1503,220183628045396268
1504,125514852245396268
1505,21190316045396268
1506,22803794545396268
1507,106600072114387353645396268
1508,90949022848590233645396268
1509,106737854395964620945396268
1510,41948774445396268
1511,308752685345396268
1512,298013591345396268
1513,119504810045396268
1514,319395478145396268
1515,106548360151142400045396268
1516,23021393145396268
1517,102749501324314624145396268
1518,258283575445396268
1519,238895326445396268
1520,7731793145396268
1521,37197852445396268
1522,21076119045396268
1523,99584805047525785745396268
1524,105812258025783705645396268
1525,424113663545396268
1526,43263809845396268
1527,28846471945396268
1528,106316610155358208045396268
1529,106247257968285286445396268
1530,30971868645396268
1531,11310257145396268
1532,106015440665251430445396268
1533,41723831845396268
1534,34865765345396268
1535,106057860577484800245396268
1536,14585686445396268
1537,99592550253055180945396268
1538,88328448108760678445396268
1539,288104718445396268
1540,105451083371428249745396268
1541,9647992645396268
1542,105862209120376012945396268
1543,105774027006066688245396268
1544,25528435745396268
1545,83337756897590476845396268
1546,81226008682758963245396268
1547,51898482945396268
1548,26269015345396268
1549,105734711129609830645396268
1550,13557380745396268
1551,10304528445396268
1552,27836886345396268
1553,105296571581115187345396268
1554,96517800490430054445396268
1555,1065706245396268
1556,105644267239785676945396268
1557,105625464351952486445396268
1558,105615620337242931245396268
1559,99389324632880332945396268
1560,222841267645396268
1561,448540592345396268
1562,251143805345396268
1563,104484806801586995245396268
1564,32227038845396268
1565,233687628645396268
1566,102498776759871897645396268
1567,105469010338007449645396268
1568,98698509820879667245396268
1569,20656120745396268
1570,147788233245396268
1571,11231059545396268
1572,94855901208113561645396268
1573,50894566745396268
1574,133285993445396268
1575,31987850245396268
1576,324152404545396268
1577,1820021345396268
1578,41823099345396268
1579,20433926445396268
1580,104669031922655641645396268
1581,88609649775393587345396268
1582,25165722545396268
1583,26828044645396268
1584,253804240345396268
1585,105107655373454540845396268
1586,36744733345396268
1587,92979052890815693045396268
1588,27949034945396268
1589,104168964721297408145396268
1590,260585409245396268
1591,94532250341670912045396268
1592,45706618745396268
1593,13631473745396268
1594,59307530845396268
1595,17726952845396268
1596,411050595345396268
1597,76800654558615142445396268
1598,105159199792292659245396268
1599,28218906745396268
1600,15045987745396268
1601,291785621745396268
1602,86866217645396268
1603,22931247245396268
1604,33687370645396268
1605,105013972227684762945396268
1606,105005211540039680045396268
1607,13532134145396268
1608,82374804134993100845396268
1609,104979371905716633645396268
1610,13345300545396268
1611,13492410245396268
1612,24286952345396268
1613,104931650211203481645396268
1614,43791529245396268
1615,15667198945396268
1616,277899343445396268
1617,101131238555299430445396268
1618,10697192845396268
1619,34900095245396268
1620,91846110730348134545396268
1621,34331919345396268
1622,74289096162207334545396268
1623,81906863601498521745396268
1624,104755309842265702545396268
1625,12512136045396268
1626,127891366845396268
1627,96784225592190976045396268
1628,52902159945396268
1629,103186582851234611345396268
1630,29742346045396268
1631,8872893545396268
1632,103021055309511884845396268
1633,93161087708155085045396268
1634,41264332745396268
1635,6812371845396268
1636,101740083376635085145396268
1637,126487722845396268
1638,100010445231617228845396268
1639,97284900473952256045396268
1640,50159960145396268
1641,187512485645396268
1642,95873854992224665645396268
1643,7041729345396268
1644,103043532996947558645396268
1645,58647072145396268
1646,101563732700636364845396268
1647,77670340073402777645396268
1648,92530120854548480045396268
1649,20246780045396268
1650,104313656974032486945396268
1651,87864437123051110545396268
1652,23556052145396268
1653,102722595368307916845396268
1654,63484835545396268
1655,48698048945396268
1656,100837536065486028845396268
1657,38792780245396268
1658,10384872845396268
1659,101883714093383680045396268
1660,83813924211505152045396268
1661,2109126445396268
1662,104145612440104960045396268
1663,84972849835262771345396268
1664,72288063342120550545396268
1665,166593739945396268
1666,25276372745396268
1667,100681478698485760145396268
1668,104096708888459264045396268
1669,103024192632544870545396268
1670,9714930745396268
1671,235495024445396268
1672,17494335345396268
1673,103995929641351168045396268
1674,103226543798633676945396268
1675,103981376111947366445396268
1676,6445536745396268
1677,103933519456887603245396268
1678,308223673745396268
1679,27546677545396268
1680,35118606945396268
1681,18469744045396268
1682,103222919663292825745396268
1683,150723317645396268
1684,17910537645396268
1685,2974677945396268
1686,103657120368575692845396268
1687,329409888745396268
1688,87528308469396684845396268
1689,76745202119261388945396268
1690,331876463145396268
1691,72749759918442905645396268
1692,95327036561840128145396268
1693,23199211545396268
1694,56182568045396268
1695,91599726182554419445396268
1696,125610162145396268
1697,18817732345396268
1698,33880609345396268
1699,34338590645396268
1700,103340888711284736245396268
1701,16151689645396268
1702,100437606922974412945396268
1703,448501856745396268
1704,31421102145396268
1705,17623840445396268
1706,164289369145396268
1707,21615115845396268
1708,48841975245396268
1709,32202312445396268
1710,10569190845396268
1711,89928719259347763345396268
1712,80061741169515315245396268
1713,101322691720031027245396268
1714,60692081545396268
1715,26169928745396268
1716,92438154685289676945396268
1717,94303552779989811245396268
1718,29647353645396268
1719,58122781145396268
1720,82155931184339763245396268
1721,243036989845396268
1722,102249769247020646445396268
1723,298794724145396268
1724,17675693045396268
1725,11690868745396268
1726,1381483245396268
1727,12353503945396268
1728,11455228745396268
1729,29081354645396268
1730,18451860945396268
1731,42557395745396268
1732,262677382045396268
1733,101575087269606604845396268
1734,35329720245396268
1735,155678471645396268
1736,58448164845396268
1737,163378735845396268
1738,14701241945396268
1739,102363451181130547245396268
1740,124413535945396268
1741,56618439945396268
1742,48591958845396268
1743,100042984168092058145396268
1744,83740341973228339845396268
1745,29285656045396268
1746,42035824645396268
1747,363591841745396268
1748,228985932645396268
1749,9997982945396268
1750,30095669945396268
1751,31740293845396268
1752,5521281845396268
1753,99658743744605798445396268
1754,102137526818175795245396268
1755,25851952445396268
1756,278480115345396268
1757,273010067745396268
1758,600688245396268
1759,6061855945396268
1760,295947158245396268
1761,110499619445396268
1762,5042612345396268
1763,39194496245396268
1764,101676903958517350645396268
1765,47195943845396268
1766,18158195945396268
1767,24293203145396268
1768,2697891445396268
1769,8370230545396268
1770,28245962945396268
1771,41175249045396268
1772,92169177976995840945396268
1773,101481690439607091345396268
1774,88006500456907161645396268
1775,38216142745396268
1776,92062435870336614445396268
1777,91824600246064742445396268
1778,27507527545396268
1779,16202266345396268
1780,278152652345396268
1781,101317975901304832045396268
1782,255334557045396268
1783,21783066545396268
1784,98588938052594483245396268
1785,100524078017116979545396268
1786,29787088445396268
1787,318627522645396268
1788,53005998345396268
1789,74383058975365529745396268
1790,14558519645396268
1791,218434652845396268
1792,71401295276500992045396268
1793,48067311945396268
1794,18174431645396268
1795,14165709645396268
1796,100977348297926656045396268
1797,38224308745396268
1798,35838046045396268
1799,38338211245396268
1800,331646594145396268
1801,97402409920591872045396268
1802,100912074533364531245396268
1803,242805516845396268
1804,221619699645396268
1805,381300860345396268
1806,100884609868802048045396268
1807,18173560945396268
1808,1630545745396268
1809,74333874444756582445396268
1810,267908601745396268
1811,26040249745396268
1812,30497520445396268
1813,96805092654732492945396268
1814,12640131345396268
1815,331596438445396268
1816,41588450545396268
1817,100439625405769728145396268
1818,13854348745396268
1819,168592101045396268
1820,15430517945396268
1821,95142395958884352145396268
1822,291875439545396268
1823,395942155645396268
1824,8538548945396268
1825,31121565145396268
1826,15343568145396268
1827,53935846145396268
1828,221830511645396268
1829,99699116056345804845396268
1830,58610440745396268
1831,88249158572806144145396268
1832,61518260445396268
1833,97318233565399859245396268
1834,99564623965086105645396268
1835,96346455834931200545396268
1836,166659990045396268
1837,59386283245396268
1838,20185684045396268
1839,7477970145396268
1840,308576191545396268
1841,286450202945396268
1842,474556429645396268
1843,110694378745396268
1844,1410369645396268
1845,245725707045396268
1846,8111532845396268
1847,23494875745396268
1848,99956454456451891245396268
1849,26157216645396268
1850,92066978059137843245396268
1851,32437225645396268
1852,33033102245396268
1853,85574559070942412945396268
1854,99064442665668198445396268
1855,22864525645396268
1856,5907683445396268
1857,21266737945396268
1858,253047038045396268
1859,18105167345396268
1860,97549892929400832245396268
1861,90122511490530508845396268
1862,18901229845396268
1863,42438220945396268
1864,26729366445396268
1865,31217555145396268
1866,189158459445396268
1867,98651714375062732845396268
1868,93261465145396268
1869,197198829045396268
1870,3234417045396268
1871,91125650787819929645396268
1872,88320114079538380845396268
1873,430124048745396268
1874,78148183442103091345396268
1875,15497395545396268
1876,437483708845396268
1877,17508700945396268
1878,29217804845396268
1879,40159361145396268
1880,86636243545396268
1881,25953718045396268
1882,287794154345396268
1883,368539299345396268
1884,88774528383626035645396268
1885,12983863045396268
1886,30213618145396268
1887,22731600345396268
1888,15392108245396268
1889,80401004260105011245396268
1890,31571307845396268
1891,38785798045396268
1892,97903548771642982545396268
1893,8427125945396268
1894,1757897545396268
1895,97675393153044070445396268
1896,11343281345396268
1897,81811780345396268
1898,98443999942375424045396268
1899,27855670445396268
1900,96816490488370790445396268
1901,74180769845396268
1902,98338444068358963345396268
1903,8521931445396268
1904,17791523845396268
1905,98256676519145062445396268
1906,77645457236153958445396268
1907,1589012745396268
1908,90143153565987635245396268
1909,98179817390675558445396268
1910,299664859145396268
1911,18566994545396268
1912,51776235445396268
1913,60761674445396268
1914,32321911945396268
1915,98166070473338880045396268
1916,100135098145396268
1917,3614736345396268
1918,58927492845396268
1919,6933198345396268
1920,14346576645396268
1921,3917077645396268
1922,95798549884431974445396268
1923,12675195345396268
1924,97784553641283174445396268
1925,376096340145396268
1926,13703562245396268
1927,26433751645396268
1928,11918612545396268
1929,11821760845396268
1930,15819598645396268
1931,340133039745396268
1932,5668786345396268
1933,1650612545396268
1934,336750288945396268
1935,120939801845396268
1936,17098365945396268
1937,23430078145396268
1938,41089078245396268
1939,43775884245396268
1940,724558245396268
1941,196782402745396268
1942,73342694213369036945396268
1943,13576760745396268
1944,246814938045396268
1945,92395296248924160045396268
1946,18421893045396268
1947,14100064945396268
1948,14067829545396268
1949,6902752545396268
1950,24968971345396268
1951,475021634045396268
1952,1571517345396268
1953,92490105266679808145396268
1954,19853829745396268
1955,33665420045396268
1956,63234326745396268
1957,18434931145396268
1958,71419929088587776045396268
1959,27854141545396268
1960,49331649145396268
1961,21960269345396268
1962,9509808645396268
1963,71198546412377702445396268
1964,95946725710040678445396268
1965,20712871445396268
1966,96858559400272691245396268
1967,229019265145396268
1968,96132101792175718445396268
1969,96828708045867008145396268
1970,34692279045396268
1971,96425701586965708845396268
1972,344565338245396268
1973,33494600045396268
1974,73546884619954585645396268
1975,14003768145396268
1976,37929481245396268
1977,96631958298099712145396268
1978,36464326845396268
1979,86847037591459020845396268
1980,38087279545396268
1981,15206477945396268
1982,48034247245396268
1983,70144743366709248045396268
1984,96422721337686835345396268
1985,19267596845396268
1986,16468278545396268
1987,899055245396268
1988,288640490845396268
1989,95919076081289216045396268
1990,74564383809458995345396268
1991,93108628445396268
1992,4833296145396268
1993,96203842335461785745396268
1994,440374621745396268
1995,255025216445396268
1996,96161156616785510445396268
1997,28557290145396268
1998,86995186237147955245396268
1999,239609160145396268
2000,222169209045396268
2001,96125471520711475245396268
2002,12134860245396268
2003,48921037745396268
2004,192544194145396268
2005,192015168145396268
2006,96056547472672768245396268
2007,70353177755870822445396268
2008,95083213425159782445396268
2009,16672833545396268
2010,469668145945396268
2011,90114089554171084945396268
2012,17687469645396268
2013,95940619776921190445396268
2014,87530558794441113645396268
2015,235240924845396268
2016,6205242345396268
2017,323531721645396268
2018,95682498908858368045396268
2019,993499245396268
2020,95899006516579532845396268
2021,73142909235719782445396268
2022,89930743658628301045396268
2023,73905145245396268
2024,17376088045396268
2025,23069438345396268
2026,73667374306657075345396268
2027,92843984045396268
2028,44079975445396268
2029,48194918645396268
2030,169690099845396268
2031,390890816945396268
2032,30517250045396268
2033,51292716845396268
2034,5417848545396268
2035,57180909745396268
2036,7333515745396268
2037,90112247545396268
2038,230790177545396268
2039,393904693645396268
2040,151129226645396268
2041,36862332245396268
2042,27366773445396268
2043,95789263385001164845396268
2044,231010274645396268
2045,57079544845396268
2046,7074608345396268
2047,16462588045396268
2048,1667092445396268
2049,61538539745396268
2050,95368942065751654945396268
2051,255789128445396268
2052,91554104168358297745396268
2053,71798465355095244845396268
2054,71097585245396268
2055,21964901145396268
2056,95356608919106764845396268
2057,83981851559922073645396268
2058,18627249145396268
2059,83190802445396268
2060,70301715593211904145396268
2061,305854246645396268
2062,78943358707875840045396268
2063,41392835245396268
2064,95066563164022784045396268
2065,86695675760368844845396268
2066,78382507816531148845396268
2067,46275154145396268
2068,43112407445396268
2069,299940254145396268
2070,398886944945396268
2071,1970570845396268
2072,24264032045396268
2073,186251130845396268
2074,63492873945396268
2075,87189991923328204845396268
2076,284815101945396268
2077,15656606845396268
2078,284724022645396268
2079,22976594945396268
2080,75485632125458432045396268
2081,82394935949888716945396268
2082,38213601545396268
2083,11192224245396268
2084,32205241845396268
2085,85424430275031040045396268
2086,395816456145396268
2087,2299383345396268
2088,115530914645396268
2089,37243144345396268
2090,50084694445396268
2091,84486643666524569845396268
2092,21167381345396268
2093,488329480545396268
2094,14887691445396268
2095,131207347445396268
2096,91659935335518617645396268
2097,62105289245396268
2098,94269606248099430445396268
2099,90068758508069273845396268
2100,93004423728619929645396268
2101,23751702845396268
2102,226865420545396268
2103,7502254645396268
2104,29063943245396268
2105,148548681045396268
2106,23102868745396268
2107,309414333145396268
2108,95609086245396268
2109,130411558345396268
2110,17964030545396268
2111,309277109745396268
2112,403048987045396268
2113,50486491245396268
2114,21823576845396268
2115,93335831370573824245396268
2116,308154062245396268
2117,77005834245396268
2118,93778274022898483245396268
2119,326107168345396268
2120,481962241645396268
2121,89979665867810406545396268
2122,77062646762144153745396268
2123,101732618445396268
2124,62150735345396268
2125,17087517745396268
2126,73754956214809395345396268
2127,144210120845396268
2128,278283890345396268
2129,349676300345396268
2130,32697652045396268
2131,314341729645396268
2132,11522270945396268
2133,93308256752339763345396268
2134,23405841345396268
2135,90710796243877478445396268
2136,58404593545396268
2137,85418730630305382445396268
2138,22109194245396268
2139,93157919285200896145396268
2140,78446407316560281645396268
2141,70317069823619891245396268
2142,7273440445396268
2143,93043520619196416145396268
2144,27028218645396268
2145,16652800345396268
2146,34232641445396268
2147,92526604688541286445396268
2148,74566031943605452845396268
2149,5000702145396268
2150,250426986645396268
2151,90830925846641868845396268
2152,32145801745396268
2153,91405557556200652845396268
2154,85164894645396268
2155,324859276745396268
2156,92210030561719501445396268
2157,11672415845396268
2158,308486750945396268
2159,72581039032881152145396268
2160,56994421145396268
2161,91994098977884569745396268
2162,92395562153121382445396268
2163,14867378445396268
2164,23734050445396268
2165,17116201045396268
2166,16038461245396268
2167,53819285945396268
2168,92037316573750886445396268
2169,92292588831603916945396268
2170,22578208645396268
2171,225388211445396268
2172,92229249999298969745396268
2173,91457024873240986145396268
2174,298768618145396268
2175,91660506845396268
2176,27717837645396268
2177,40170147645396268
2178,30636169145396268
2179,13334388045396268
2180,30158481845396268
2181,96891372645396268
2182,84841702104180736045396268
2183,33406739545396268
2184,90357779387480064045396268
2185,91159026452708966445396268
2186,6444538045396268
2187,17952580845396268
2188,254164040645396268
2189,43156682245396268
2190,14574568545396268
2191,112173442845396268
2192,146219881945396268
2193,76769705877408153745396268
2194,411825594545396268
2195,89455613174132326445396268
2196,1116139245396268
2197,91748091105427046445396268
2198,32914102345396268
2199,19469959645396268
2200,79791195802449510445396268
2201,26831778345396268
2202,15821138245396268
2203,5760784845396268
2204,84593077365186969645396268
2205,74967448486143180845396268
2206,102068304845396268
2207,71543427839444172845396268
2208,10340548445396268
2209,114231285645396268
2210,30525791545396268
2211,26707635045396268
2212,77550880738029977745396268
2213,91329144486091571345396268
2214,26068136545396268
2215,90930977161793126445396268
2216,88234191382262579245396268
2217,20120686245396268
2218,250022921145396268
2219,73751027896369152245396268
2220,14902258545396268
2221,89930515882333798445396268
2222,90285423687838105645396268
2223,234425528645396268
2224,91065727472045670445396268
2225,91050884683317657645396268
2226,91052669538341273645396268
2227,91050403188538572945396268
2228,91048612581021286445396268
2229,89803098431839436845396268
2230,89802805906397593645396268
2231,40110998045396268
2232,31709943745396268
2233,39675626545396268
2234,30201553445396268
2235,90968742309708595345396268
2236,10183018245396268
2237,21879009745396268
2238,29456619645396268
2239,90780153139892633745396268
2240,5211241945396268
2241,89802629364367360045396268
2242,89801518211868262445396268
2243,90702910309366579245396268
2244,18839373745396268
2245,400946918245396268
2246,25320966245396268
2247,90652219160847564845396268
2248,85947722645396268
2249,90082814891647385745396268
2250,90568988489093529745396268
2251,90545540289629798545396268
2252,242011260045396268
2253,62402465245396268
2254,86735743269940019245396268
2255,26286494645396268
2256,249280037445396268
2257,89801942003500237045396268
2258,20828504145396268
2259,86949512902289817745396268
2260,107056597345396268
2261,89337508121225625645396268
2262,58597336445396268
2263,96913832045396268
2264,5089587545396268
2265,74708998348853657645396268
2266,9995115145396268
2267,38697732745396268
2268,13885290945396268
2269,86633602038353101045396268
2270,313158770945396268
2271,87930568830817484845396268
2272,8514983445396268
2273,316410158845396268
2274,56604394645396268
2275,4779071045396268
2276,296467561745396268
2277,89765652061106995745396268
2278,7709764545396268
2279,6378072345396268
2280,102086603445396268
2281,75755359842743501245396268
2282,80784481945396268
2283,25382312145396268
2284,46108414945396268
2285,1317997245396268
2286,39369110845396268
2287,55072550645396268
2288,6162610545396268
2289,89423673656965939245396268
2290,2550095045396268
2291,14608496145396268
2292,51101195245396268
2293,86921622686156800445396268
2294,47020384545396268
2295,18441365345396268
2296,89107159149646233645396268
2297,30317249245396268
2298,470933425745396268
2299,48663453545396268
2300,12172686145396268
2301,84819033977306316845396268
2302,289196582145396268
2303,2212585745396268
2304,88933578483009945645396268
2305,87746705666439987245396268
2306,24572510845396268
2307,82931516734747443845396268
2308,129263886045396268
2309,34832272645396268
2310,8206793645396268
2311,16101203045396268
2312,9681923145396268
2313,84819084753130700845396268
2314,137466091445396268
2315,10005217045396268
2316,46482680545396268
2317,11342719645396268
2318,19160446145396268
2319,45062013445396268
2320,22064823645396268
2321,9065708545396268
2322,10366210445396268
2323,88519562874530611945396268
2324,90762106945396268
2325,103770916345396268
2326,80772510729256960045396268
2327,87716125409120256245396268
2328,3360922345396268
2329,4765604245396268
2330,6386069145396268
2331,344566826345396268
2332,26885507645396268
2333,10177918345396268
2334,272243310645396268
2335,286106012145396268
2336,76522458668643532845396268
2337,54480856845396268
2338,4617762945396268
2339,10415186945396268
2340,374732529545396268
2341,10981906645396268
2342,27842381945396268
2343,329918951845396268
2344,6893437345396268
2345,238657244445396268
2346,332651565545396268
2347,30276977245396268
2348,49620121045396268
2349,24272780745396268
2350,87240409307515289645396268
2351,185210671845396268
2352,14429608845396268
2353,11892024245396268
2354,29255871345396268
2355,215441664945396268
2356,31516763345396268
2357,133689800445396268
2358,22038765745396268
2359,25579490045396268
2360,3573417345396268
2361,12620134545396268
2362,7281496245396268
2363,80132897530596967145396268
2364,52481550345396268
2365,302636437945396268
2366,12490243045396268
2367,26678312545396268
2368,77602610816471040045396268
2369,87287699527262208045396268
2370,29354323345396268
2371,137791878645396268
2372,11631151745396268
2373,28174222345396268
2374,36475893445396268
2375,20214179645396268
2376,85609516845396268
2377,14271448345396268
2378,23930657545396268
2379,1578402545396268
2380,95199691445396268
2381,298014444945396268
2382,86819023974712524945396268
2383,4386168945396268
2384,58851587145396268
2385,86745860753689804845396268
2386,21610371245396268
2387,86739295971676160045396268
2388,8320459445396268
2389,86687327100584755245396268
2390,70805363830908928145396268
2391,72216804045396268
2392,1454176845396268
2393,21088741445396268
2394,330499617445396268
2395,153552382845396268
2396,8392559945396268
2397,17018002445396268
2398,26319046945396268
2399,28101138845396268
2400,230135996745396268
2401,78556322445396268
2402,36845858545396268
2403,277809634845396268
2404,111620648045396268
2405,190527795745396268
2406,163662067945396268
2407,19746909245396268
2408,86493358921290137645396268
2409,25031842245396268
2410,26180847045396268
2411,234002641945396268
2412,15874948445396268
2413,35605793645396268
2414,337387340345396268
2415,80716028108436275345396268
2416,26417692945396268
2417,26313156345396268
2418,56127582345396268
2419,12663240245396268
2420,11779530645396268
2421,29363232145396268
2422,22672047145396268
2423,49081569645396268
2424,347891749545396268
2425,75151837569688371245396268
2426,5751419645396268
2427,20656254945396268
2428,35645747845396268
2429,15914276445396268
2430,84793438399461376245396268
2431,239814025745396268
2432,20726628745396268
2433,79248661063388774445396268
2434,28193382645396268
2435,272763780745396268
2436,29151991345396268
2437,14056281945396268
2438,48235558345396268
2439,309280712345396268
2440,22161533345396268
2441,6675847245396268
2442,20569674545396268
2443,86344054693682790545396268
2444,228813784345396268
2445,190513153245396268
2446,332718547545396268
2447,157410425545396268
2448,7965369545396268
2449,279975345545396268
2450,303360420345396268
2451,96449177045396268
2452,86312450509029376045396268
2453,4020002745396268
2454,8292640745396268
2455,17555508745396268
2456,8420366745396268
2457,215321933445396268
2458,14091015645396268
2459,2917526045396268
2460,19858915745396268
2461,290140651445396268
2462,287941912145396268
2463,5953470645396268
2464,78959071715278028845396268
2465,41928253245396268
2466,152849862045396268
2467,3048933945396268
2468,5910614245396268
2469,82727524790045082245396268
2470,85944209762310554145396268
2471,84932295878714982445396268
2472,83488251094541107245396268
2473,382612280145396268
2474,8241864845396268
2475,51698943545396268
2476,85502433993422848045396268
2477,77359027893030912045396268
2478,73839207792761651245396268
2479,25059038445396268
2480,28523686445396268
2481,30254340145396268
2482,330016636645396268
2483,37564099545396268
2484,13750023145396268
2485,37555304645396268
2486,79392900267530649745396268
2487,24457873145396268
2488,75909221855251660845396268
2489,16257070745396268
2490,96579008045396268
2491,15849106845396268
2492,32336387245396268
2493,84679578781215948845396268
2494,12469601345396268
2495,76779552045396268
2496,225882053045396268
2497,81895322248854323645396268
2498,87769334645396268
2499,485966915945396268
2500,40201664645396268
2501,1862875045396268
2502,54612087845396268
2503,132278570545396268
2504,84309962097687757145396268
2505,82719033179604992145396268
2506,369459097645396268
2507,84425808041841868845396268
2508,83767242629303500845396268
2509,227016854045396268
2510,84470325182410342545396268
2511,70358397308410675245396268
2512,47777325345396268
2513,41055125045396268
2514,71682481624280268845396268
2515,84141809214835917045396268
2516,14035019145396268
2517,82819377727792742545396268
2518,82668082355865600545396268
2519,84213693113163776045396268
2520,83746063126772940845396268
2521,80099630080422707245396268
2522,76237799699293388945396268
2523,84157753758728192045396268
2524,22903292245396268
2525,1548241745396268
2526,2175147045396268
2527,22199563645396268
2528,9142886445396268
2529,423312903445396268
2530,83951909087210700845396268
2531,83807636015326822445396268
2532,163304413345396268
2533,139915113245396268
2534,33152521445396268
2535,141153695545396268
2536,417031370245396268
2537,13578557545396268
2538,70337114002309939345396268
2539,80921874245396268
2540,395441576145396268
2541,7128688245396268
2542,241005825945396268
2543,10018728545396268
2544,4760114345396268
2545,39802871045396268
2546,59806692145396268
2547,477579770145396268
2548,55283105645396268
2549,352312082145396268
2550,13391166745396268
2551,16568708645396268
2552,41149297145396268
2553,27084820345396268
2554,10704225145396268
2555,83269326570713497645396268
2556,83255742029148979245396268
2557,19288044145396268
2558,89043535845396268
2559,5325041245396268
2560,252506679745396268
2561,81751105050558054445396268
2562,47948570945396268
2563,134919420745396268
2564,215360701345396268
2565,78631968330148249645396268
2566,13326490545396268
2567,33855543145396268
2568,481793974845396268
2569,4116648445396268
2570,156713217245396268
2571,322546354145396268
2572,42982412545396268
2573,309140273845396268
2574,71423394996320256145396268
2575,50296976645396268
2576,77141277295760998445396268
2577,77852501047446323245396268
2578,4313453345396268
2579,338932042045396268
2580,137555110445396268
2581,75569370461522739245396268
2582,43596350345396268
2583,82279279882286284845396268
2584,82275808189763174545396268
2585,297207280645396268
2586,79935332054454272045396268
2587,79062943111512473745396268
2588,138081240145396268
2589,35057137745396268
2590,17929219045396268
2591,142134683045396268
2592,316576383945396268
2593,26665390245396268
2594,30127427445396268
2595,75450345396268
2596,38143931545396268
2597,15707528445396268
2598,5539693745396268
2599,19249286745396268
2600,81921506492228813345396268
2601,1439221345396268
2602,37845746945396268
2603,483958998945396268
2604,77324629342676172845396268
2605,42408143245396268
2606,11179005345396268
2607,9077478745396268
2608,29131077045396268
2609,11064930145396268
2610,34359713645396268
2611,46034122545396268
2612,492736574745396268
2613,72326358147153100845396268
2614,81548932726640230445396268
2615,113961571345396268
2616,299018893745396268
2617,23990173945396268
2618,16652216545396268
2619,298746741945396268
2620,24082436845396268
2621,11395877645396268
2622,90478826545396268
2623,2704978145396268
2624,36533321045396268
2625,34123090245396268
2626,78468105845396268
